Filename;ClassId
dataset\GTSRB\Final_Training/Images\00005\00053_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00053_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00054_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00055_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00056_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00057_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00058_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00059_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00060_00029.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00000.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00001.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00002.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00003.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00004.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00005.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00006.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00007.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00008.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00009.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00010.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00011.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00012.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00013.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00014.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00015.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00016.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00017.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00018.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00019.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00020.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00021.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00022.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00023.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00024.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00025.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00026.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00027.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00028.ppm;5
dataset\GTSRB\Final_Training/Images\00005\00061_00029.ppm;5
